Finger,Type,Pressure,Size,X,Y,Orientation,Major,Minor
Thumb,0,0.8625,0.4107143,865.0,1146.0,0.0,159.232,159.232
Thumb,2,0.875,0.42857146,830.2116,1141.3159,0.0,159.232,159.232
Thumb,2,0.8625,0.39285716,760.52716,1134.544,0.0,159.232,159.232
Thumb,2,0.825,0.35714287,658.98584,1135.0,0.0,146.579,146.579
Thumb,2,0.8,0.33928573,530.95233,1139.15,0.0,133.926,133.926
Thumb,2,0.7875,0.33928573,396.48544,1125.2261,0.0,133.926,133.926
Thumb,2,0.7625,0.3214286,313.70187,1112.7955,0.0,133.926,133.926
Thumb,2,0.725,0.30357143,266.0,1101.0,0.0,121.272995,121.272995
Thumb,1,0.725,0.30357143,266.0,1101.0,0.0,121.272995,121.272995
Thumb,0,0.8625,0.4107143,850.0,1131.0,0.0,159.232,159.232
Thumb,2,0.875,0.42857146,810.7042,1121.0634,0.0,159.232,159.232
Thumb,2,0.8625,0.39285716,740.8423,1113.571,0.0,146.579,146.579
Thumb,2,0.825,0.37500003,644.652,1115.8763,0.0,146.579,146.579
Thumb,2,0.8125,0.35714287,514.82605,1117.0,0.0,146.579,146.579
